61	2B 80 81
61	2B 81 81
61	2B 82 81
61	2B 83 81
61	2B 84 81
61	2B 85 81
61	2B 86 81
61	2B 87 81
61	2B 88 81
61	2B 89 81
61	2B 8A 81
61	2B 8B 81
61	2B 8C 81
61	2B 8D 81
61	2B 8E 81
61	2B 8F 81
61	2B 90 81
61	2B 91 81
61	2B 92 81
61	2B 93 81
61	2B 94 81
61	2B 95 81
61	2B 96 81
61	2B 97 81
61	2B 98 81
61	2B 99 81
61	2B 9A 81
61	2B 9B 81
61	2B 9C 81
61	2B 9D 81
61	2B 9E 81
61	2B 9F 81
61	2B A0 81
61	2B A1 81
61	2B A2 81
61	2B A3 81
61	2B A4 81
61	2B A5 81
61	2B A6 81
61	2B A7 81
61	2B A8 81
61	2B A9 81
61	2B AA 81
61	2B AB 81
61	2B AC 81
28	14 44 08 00 2B CA
28	00 00 00 C3 2B CB
61	2B CE 81
61	2B FD 81
61	2B FE 81
61	2B FF 81
61	2C 00 81
61	2C 01 81
61	2C 02 81
61	2C 03 81
61	2C 04 81
61	2C 05 81
61	2C 06 81
61	2C 07 81
61	2C 08 81
61	2C 09 81
61	2C 0A 81
61	2C 0B 81
61	2C 0C 81
61	2C 0D 81
61	2C 0E 81
61	2C 0F 81
61	2C 10 81
61	2C 11 81
61	2C 12 81
61	2C 13 81
61	2C 14 81
61	2C 15 81
61	2C 16 81
61	2C 17 81
61	2C 18 81
61	2C 19 81
61	2C 1A 81
61	2C 1B 81
61	2C 1C 81
61	2C 1D 81
61	2C 1E 81
61	2C 1F 81
61	2C 20 81
61	2C 21 81
61	2C 22 81
61	2C 23 81
61	2C 24 81
61	2C 25 81
61	2C 26 81
61	2C 41 81
61	2C 42 6A
61	2C 45 7E
61	2C 47 70
61	2C 4B 81
61	2C 4C 81
61	2C 5B 81
61	2C 8F 81
61	2C 90 81
61	2C 91 81
61	2C 92 81
61	2C 93 81
61	2C 94 81
61	2C 95 81
61	2C 96 81
61	2C 97 81
61	2C 98 81
61	2C 99 81
61	2C 9A 81
61	2C 9B 81
61	2C 9C 81
61	2C 9D 81
61	2C 9E 81
61	2C 9F 81
61	2C A0 81
61	2C A1 81
61	2C A2 81
61	2C A3 81
61	2C A4 81
61	2C A5 81
61	2C A6 81
61	2C A7 81
61	2C A8 81
61	2C A9 81
61	2C AA 81
61	2C AB 81
61	2C AC 81
61	2C AD 81
61	2C C1 81
61	2C CD 7F
61	2C DA 70
61	2D 21 81
28	00 00 80 42 2D 2A
28	FC 71 FC 7B 2D 2B
28	03 23 03 29 2D 2C
28	FC 71 FC 7B 2D 2D
28	03 23 03 29 2D 2E
28	FC 71 FC 7B 2D 2F
28	03 23 03 29 2D 30
61	2D 4E 81
61	2D 51 78
61	2D 5B 81
61	2D 5F 81
61	2D 60 81
61	2D 61 81
61	2D 62 81
61	2D 65 81
61	2D 66 81
61	2D 6A 81
61	2D 6C 81
61	2D 6D 81
28	01 80 00 00 2D 83
61	2D 8D 81
61	2D 91 81
61	2D 95 81
61	2D B4 81
28	00 00 19 82 2D B8
28	00 00 04 EF 2D C2
28	00 00 00 C7 2D C3
28	40 00 48 10 2D C6
28	09 66 05 61 2D C7
61	2D C9 7C
28	00 00 25 61 2D D0
61	2D D1 7C
28	0F D4 00 00 2D D2
61	2D D3 81
61	2D EB 81
61	2D EC 81
61	2D ED 81
28	00 00 22 B8 2D F2
147	2E 90 FF FF FF FF FF FF FF FF
61	2E 27 81
61	2E 2A 81
61	2E 2B 81
61	2E 4E 81
61	2E 64 81
61	2E 66 81
61	2E 68 81
61	2E 6B 81
61	2E 6C 81
61	2E 6D 81
61	2E 6E 81
61	2E 6F 81
61	2E 70 81
61	2E 71 81
61	2E 72 81
61	2E 7B 81
61	2E 7D 81
61	2E 7E 81
61	2E 82 81
61	2E 83 81
61	2E 84 81
61	2E 85 81
147	2E 28 FF FF FF FF FF FF FF FF
61	2E BF 81
28	08 08 00 01 2E C0
28	00 00 10 00 2E C6
147	2E 4A FF FF FF FF FF FF FF FF
147	2E 4B FF FF FF FF FF FF FF FF
147	2E 4C FF FF FF FF FF FF FF FF
61	2E D2 81
61	2E D3 81
28	00 00 01 08 2E DB
61	2E FF 81
61	2F 00 81
61	2F 01 81
61	2F 13 81
61	2F 16 81
61	2F 1F 81
61	2F 20 81
61	2F 21 81
61	2F 22 81
61	2F 23 81
61	2F 24 81
61	2F 25 81
61	2F 26 81
61	2F 6E 81
61	2F 85 81
61	2F 88 7D
61	2F 8B 81
61	2F 95 81
28	01 00 00 00 2F A2
61	2F AF 81
61	2F BC 81
61	2F BD 81
28	00 80 00 00 2F D0
61	2F D3 81
61	2F D6 81
61	2F E2 81
61	30 19 81
28	00 00 20 00 30 1E
61	30 3B 81
61	30 7B 7F
61	30 91 81
61	30 98 81
61	30 AE 81
61	30 D0 81
61	30 D1 81
61	30 D2 81
61	30 D4 81
61	30 D5 81
61	30 D6 81
61	30 D7 81
61	30 D8 81
61	30 D9 81
61	30 DA 81
61	30 DB 81
61	30 DC 81
61	30 DD 81
61	30 DE 81
61	30 DF 81
61	30 E0 81
61	30 E1 81
61	30 E2 81
61	30 E3 81
61	30 E4 81
28	00 00 40 00 30 EE
61	31 21 7F
61	31 2B 81
61	31 31 81
61	31 32 81
61	31 33 81
61	31 34 81
61	31 35 81
61	31 36 81
61	31 37 81
61	31 39 81
61	31 3A 81
61	31 3D 81
61	31 3E 81
28	00 03 6D B6 31 42
61	31 44 81
61	31 4E 81
61	31 4F 81
61	31 50 81
61	31 52 81
61	31 83 81
61	31 97 81
61	31 98 81
61	31 9F 81
61	31 A0 81
28	00 0F F0 FF 31 EA
28	00 00 08 00 32 3A
28	FE FD EE 60 32 3D
28	FE FD EE 60 32 3E
28	00 C3 24 44 32 3F
64	CC A2 03 28 53 0A
47	80 A8 0D
47	80 C4 1B
64	10 00 00 00 F3 0E
